"query_id","subject_id","perc_identity","num_ident_matches","alig_length","mismatches","gap_openings","n_gaps","pos_match","ppos","q_start","q_end","q_len","qcov","qcovhsp","s_start","s_end","s_len","evalue","bit_score","score_raw"
"A0A0D9S091","Q96I51",96.983,450,464,14,0,0,457,98.49,1,464,464,100,100,1,464,464,0,929,2402
"A0A0D9S092","A6NHX0",99.696,328,329,1,0,0,329,100,1,329,329,100,100,1,329,329,0,672,1735
"A0A0D9S093","Q8WXX7",99.113,1006,1015,6,1,3,1009,99.41,1,1015,1015,100,100,248,1259,1259,0,2008,5203
"A0A0D9S094","P13797",100,329,329,0,0,0,329,100,1,329,352,93,93,1,329,630,0,678,1750
"A0A0D9S095","Q5JSH3",97.919,894,913,18,1,1,898,98.36,1,912,914,99,99,1,913,913,0,1841,4768
"A0A0D9S096","Q9P2N7",100,655,655,0,0,0,655,100,1,655,655,100,100,1,655,655,0,1375,3559
"A0A0D9S097","Q5H943",78.07,89,114,24,1,1,99,86.84,1,114,114,100,100,1,113,113,1.59e-59,178,451
"A0A0D9S098","Q9HCQ5",60.526,368,608,221,6,19,471,77.47,1,598,598,100,100,1,599,603,0,765,1976
"A0A0D9S099","Q9UN76",94.86,609,642,31,1,2,621,96.73,1,640,640,100,100,1,642,642,0,1187,3072
"A0A0D9S0A0","Q9BXU9",100,63,63,0,0,0,63,100,1,63,85,74,74,105,167,261,2.64e-40,132,333
"A0A0D9S0A1","Q9NV66",84.563,619,732,48,4,65,633,86.48,1,667,667,100,100,1,732,732,0,1248,3229
"A0A0D9S0A2","Q9Y3A5",100,250,250,0,0,0,250,100,1,250,250,100,100,1,250,250,0,507,1306
"A0A0D9S0A3","Q9NWD8",99.682,313,314,1,0,0,314,100,1,314,314,100,100,1,314,314,0,656,1692
"A0A0D9S0A4","Q9UJ41",99.187,488,492,3,1,1,490,99.59,15,506,506,97,97,1,491,491,0,1016,2627
"A0A0D9S0A5","O15530",93.701,476,508,12,1,20,480,94.49,1,488,580,84,84,18,525,556,0,970,2507
"A0A0D9S0A6","Q96MP8",100,289,289,0,0,0,289,100,1,289,289,100,100,1,289,289,0,604,1557
"A0A0D9S0A7","Q9UJ41",69.88,348,498,138,5,12,393,78.92,20,512,512,96,96,1,491,491,0,669,1726
"A0A0D9S0A8","P07711",77.099,202,262,60,0,0,223,85.11,1,262,262,100,100,1,262,333,1.36e-150,423,1087
"A0A0D9S0A9","P20036",92.308,240,260,20,0,0,248,95.38,1,260,260,100,100,1,260,260,3.48e-165,457,1175
"A0A0D9S0B0","O60507",99.189,367,370,3,0,0,369,99.73,1,370,370,100,100,1,370,370,0,769,1985
"A0A0D9S0B1","O75575",96.992,129,133,4,0,0,131,98.5,45,177,177,75,75,16,148,148,4.47e-92,264,675
"A0A0D9S0B2","P04424",97.845,454,464,10,0,0,459,98.92,1,464,464,100,100,1,464,464,0,940,2430
"A0A0D9S0B3","O75575",93.75,60,64,4,0,0,62,96.88,81,144,192,33,33,16,79,148,4.73e-39,130,327
"A0A0D9S0B4","P08236",88.255,526,596,70,0,0,548,91.95,1,596,596,100,100,1,596,651,0,1100,2845
"A0A0D9S0B5","P08236",92.934,605,651,46,0,0,625,96.01,1,651,651,100,100,1,651,651,0,1268,3282
"A0A0D9S0B7","Q8N0U8",98.295,173,176,3,0,0,174,98.86,1,176,176,100,100,1,176,176,1.43e-125,350,897
"A0A0D9S0B8","P40227",81.644,427,523,75,9,21,454,86.81,8,510,510,99,99,1,522,531,0,804,2077
"A0A0D9S0B9","Q6ZNA1",43.208,334,773,329,13,110,430,55.63,1,681,681,100,100,5,759,936,0,548,1413
"A0A0D9S0C0","P17693",70.079,267,381,71,1,43,287,75.33,1,381,408,93,93,1,338,338,0,509,1312
"A0A0D9S0C1","P04439",82.32,298,362,64,0,0,325,89.78,1,362,362,100,100,1,362,365,0,602,1553
"A0A0D9S0C2","P01911",91.81,213,232,19,0,0,223,96.12,21,252,252,92,92,35,266,266,4.74e-152,424,1089
"A0A0D9S0C3","P11216",98.707,687,696,8,1,1,691,99.28,1,695,695,100,100,148,843,843,0,1431,3703
"A0A0D9S0C5","A6NGY1",83.509,238,285,40,4,7,247,86.67,1,281,281,100,100,1,282,282,2.95e-163,454,1167
"A0A0D9S0C6","P04440",81.933,195,238,38,3,5,211,88.66,1,236,236,100,100,24,258,258,2.74e-144,403,1035
"A0A0D9S0C8","Q15415",66.466,331,498,156,6,11,362,72.69,1,489,489,100,100,1,496,496,0,586,1510
"A0A0D9S0C9","A6NKD2",40.426,114,282,159,4,9,162,57.45,1,278,283,98,98,27,303,308,5.14e-58,187,475
"A0A0D9S0D0","A0A0B4J1X5",91.525,108,118,9,1,1,111,94.07,37,154,179,66,66,1,117,117,1.37e-73,216,551
"A0A0D9S0D1","Q6PK81",91.093,225,247,21,1,1,237,95.95,1,246,246,100,100,44,290,442,8.34e-158,444,1143
"A0A0D9S0D2","Q96LI6",83.042,333,401,67,1,1,359,89.53,1,400,400,100,100,1,401,401,0,674,1740
"A0A0D9S0D3","Q5GH77",81.481,374,459,73,2,12,395,86.06,1,447,447,100,100,1,459,459,0,743,1919
"A0A0D9S0D4","Q15415",55.668,275,494,201,6,18,310,62.75,1,478,478,100,100,1,492,496,2.14e-147,430,1105
"A0A0D9S0D5","P45378",64.317,146,227,70,5,11,167,73.57,1,226,226,100,100,53,269,269,6.43e-75,227,579
"A0A0D9S0D6","P22090",95.038,249,262,13,0,0,258,98.47,18,279,279,94,94,2,263,263,0,516,1329
"A0A0D9S0D7","O14602",100,144,144,0,0,0,144,100,1,144,144,100,100,1,144,144,6.4e-103,290,742
"A0A0D9S0D8","P41229",85.264,1325,1554,205,7,24,1414,90.99,1,1533,1539,99,99,1,1551,1560,0,2655,6883
"A0A0D9S0D9","Q9NUQ3",77.754,367,472,99,2,6,403,85.38,1,466,480,97,97,40,511,528,0,708,1828
"A0A0D9S0E0","O15550",84.571,1184,1400,195,6,21,1253,89.5,1,1379,1379,100,100,1,1400,1401,0,2377,6159
"A0A0D9S0E1","O00571",92.006,610,663,48,4,5,635,95.78,1,659,659,100,100,1,662,662,0,1157,2994
"A0A0D9S0E2","Q9UPU5",29.778,698,2344,1280,61,366,1104,47.1,20,2156,2237,96,96,393,2577,2620,0,858,2216
"A0A0D9S0E3","Q9NR99",93.784,2414,2574,160,0,0,2477,96.23,1,2574,2574,100,100,255,2828,2828,0,4892,12688
"A0A0D9S0E4","P17010",93.804,757,807,42,3,8,779,96.53,1,801,801,100,100,1,805,805,0,1526,3952
"A0A0D9S0E5","P22090",96.578,254,263,9,0,0,263,100,1,263,263,100,100,1,263,263,0,528,1359
"A0A0D9S0E6","P15814",90.61,193,213,20,0,0,199,93.43,1,213,213,100,100,1,213,213,1.59e-128,360,924
"A0A0D9S0E7","Q7L7X3",100,186,186,0,0,0,186,100,1,186,194,96,96,451,636,1001,8.4e-122,367,942
"A0A0D9S0E8","P08217",79.562,109,137,28,0,0,117,85.4,11,147,156,88,88,76,212,269,3.72e-73,219,559
"A0A0D9S0E9","B1ATL7",90.268,269,298,29,0,0,275,92.28,1,298,298,100,100,1,298,298,0,512,1319
"A0A0D9S0F0","Q5VW00",92.026,427,464,36,1,1,444,95.69,1,464,464,100,100,1,463,463,0,882,2279
"A0A0D9S0F1","Q6N022",65.035,1687,2594,852,8,55,2057,79.3,17,2558,2558,99,99,179,2769,2769,0,3556,9220
"A0A0D9S0F2","O60880",100,128,128,0,0,0,128,100,1,128,128,100,100,1,128,128,1.37e-93,265,677
"A0A0D9S0F3","Q8WVM7",69.922,895,1280,342,17,43,1054,82.34,6,1268,1268,99,99,5,1258,1258,0,1820,4713
"A0A0D9S0F4","P98170",98.793,491,497,6,0,0,493,99.2,1,497,497,100,100,1,497,497,0,1037,2682
"A0A0D9S0F5","Q8NI27",99.937,1592,1593,1,0,0,1593,100,1,1593,1593,100,100,1,1593,1593,0,3300,8557
"A0A0D9S0F6","P42263",98.77,883,894,11,0,0,888,99.33,1,894,894,100,100,1,894,894,0,1847,4785
"A0A0D9S0F7","Q9ULC4",100,181,181,0,0,0,181,100,1,181,181,100,100,1,181,181,2.2e-135,375,962
"A0A0D9S0F8","Q13620",99.888,891,892,1,0,0,891,99.89,9,900,900,99,99,22,913,913,0,1844,4776
"A0A0D9S0F9","P13473",97.805,401,410,9,0,0,407,99.27,1,410,410,100,100,1,410,410,0,831,2146
"A0A0D9S0G0","Q9UN42",98.319,351,357,5,1,1,355,99.44,1,356,356,100,100,1,357,357,0,731,1887
"A0A0D9S0G1","Q5JRV8",92.55,323,349,2,1,24,323,92.55,1,325,325,100,100,1,349,349,0,655,1690
"A0A0D9S0G2","Q9BQY4",83.761,98,117,19,0,0,106,90.6,1,117,117,100,100,84,200,288,2.06e-65,199,505
"A0A0D9S0G3","Q8NHV9",80.435,148,184,35,1,1,157,85.33,1,183,185,99,99,1,184,184,3.38e-92,266,680
"A0A0D9S0G4","Q8N5F7",98.734,234,237,3,0,0,236,99.58,19,255,255,93,93,179,415,415,6.19e-162,454,1169
"A0A0D9S0G5","Q86UN6",64.467,127,197,10,3,60,133,67.51,1,137,137,100,100,1,197,197,9.65e-81,235,600
"A0A0D9S0G6","Q9NZR4",94.809,347,366,18,1,1,349,95.36,1,366,366,100,100,1,365,365,0,630,1626
"A0A0D9S0G7","Q9BZI7",100,483,483,0,0,0,483,100,1,483,483,100,100,1,483,483,0,954,2467
"A0A0D9S0G8","Q76NI1",92.806,1045,1126,66,3,15,1062,94.32,12,1124,1124,99,99,626,1749,1749,0,2029,5257
"A0A0D9S0G9","Q5T230",94.984,303,319,16,0,0,306,95.92,23,341,341,94,94,23,341,341,3.9e-178,496,1278
"A0A0D9S0H0","Q92599",76.224,327,429,100,1,2,373,86.95,1,427,427,100,100,1,429,483,0,651,1680
"A0A0D9S0H1","O95231",85,221,260,32,2,7,230,88.46,1,255,255,100,100,1,258,258,9.62e-151,420,1080
"A0A0D9S0H2","O15226",99.42,686,690,4,0,0,689,99.86,95,784,784,88,88,1,690,690,0,1432,3708
"A0A0D9S0H3","P49459",100,152,152,0,0,0,152,100,1,152,152,100,100,1,152,152,1.18e-113,318,814
"A0A0D9S0H4","Q9H5V9",96.111,173,180,0,1,7,173,96.11,1,180,180,100,100,50,222,222,3.26e-124,348,893
"A0A0D9S0H5","Q00887",61.131,173,283,109,1,1,213,75.27,1,282,282,100,100,144,426,426,1.81e-117,343,880
"A0A0D9S0H6","P05141",99.664,297,298,1,0,0,297,99.66,1,298,298,100,100,1,298,298,0,607,1564
"A0A0D9S0H7","Q9NUB1",97.375,371,381,10,0,0,376,98.69,8,388,399,95,95,211,591,689,0,780,2014
"A0A0D9S0H8","Q8WUT9",96.341,237,246,9,0,0,242,98.37,1,246,246,100,100,96,341,341,1.96e-174,483,1243
"A0A0D9S0H9","O00264",98.974,193,195,2,0,0,195,100,1,195,195,100,100,1,195,195,2.88e-142,394,1011
"A0A0D9S0I0","Q9ULL0",89.327,1406,1574,131,2,37,1455,92.44,11,1548,1548,99,99,137,1709,1709,0,2742,7109
"A0A0D9S0I2","P0C2W7",65.563,198,302,92,4,12,217,71.85,1,293,293,100,100,1,299,299,5.91e-81,246,628
"A0A0D9S0I3","Q9H521",89.744,70,78,8,0,0,72,92.31,1,78,78,100,100,1,78,79,8.03e-41,128,321
"A0A0D9S0I4","Q496Y0",98.024,744,759,15,0,0,750,98.81,1,759,759,100,100,1,759,759,0,1538,3983
"A0A0D9S0I5","Q71U36",97.987,292,298,5,1,1,295,98.99,1,297,297,100,100,154,451,451,0,611,1576
"A0A0D9S0I7","A8MXV6",79.078,223,282,58,1,1,241,85.46,1,282,282,100,100,1,281,281,1.79e-139,394,1011
"A0A0D9S0I8","P78552",96.019,410,427,15,1,2,416,97.42,1,425,425,100,100,1,427,427,0,845,2183
"A0A0D9S0I9","Q8NHM4",81.481,198,243,45,0,0,214,88.07,19,261,261,93,93,5,247,247,7.51e-147,410,1054
"A0A0D9S0J0","Q96BY6",50.376,1072,2128,920,32,136,1451,68.19,4,2009,2041,98,98,42,2155,2186,0,2048,5305
"A0A0D9S0J1","Q9NUJ7",95.763,226,236,10,0,0,229,97.03,1,236,236,100,100,88,323,323,8.57e-169,468,1203
"A0A0D9S0J2","O43824",93.846,244,260,16,0,0,252,96.92,1,260,260,100,100,257,516,516,1.91e-175,493,1268
"A0A0D9S0J3","Q9Y5P8",85.764,494,576,80,2,2,510,88.54,1,575,575,100,100,1,575,575,0,972,2514
"A0A0D9S0J4","Q8NHM4",85.169,201,236,35,0,0,210,88.98,26,261,261,90,90,12,247,247,2.15e-145,406,1044
"A0A0D9S0J5","O15266",98.63,288,292,4,0,0,289,98.97,1,292,292,100,100,1,292,292,0,598,1541
"A0A0D9S0J6","Q8NHM4",79.757,197,247,50,0,0,211,85.43,1,247,247,100,100,1,247,247,6.97e-145,404,1039
"A0A0D9S0J7","Q9HC73",86.29,321,372,49,2,2,338,90.86,1,371,371,100,100,1,371,371,0,627,1617
"A0A0D9S0J8","Q8NC60",93.478,473,506,33,0,0,488,96.44,1,506,506,100,100,1,506,698,0,887,2293
"A0A0D9S0J9","Q76M96",97.432,607,623,16,0,0,613,98.39,1,623,660,94,94,102,724,950,0,1235,3196
"A0A0D9S0K0","P12532",99.659,292,293,1,0,0,293,100,1,293,298,98,98,1,293,417,0,607,1565
"A0A0D9S0K1","P48165",78.588,345,439,9,4,85,346,78.82,1,360,360,100,100,1,433,433,0,660,1702
"A0A0D9S0K2","Q9NPH0",94.393,404,428,24,0,0,415,96.96,1,428,428,100,100,1,428,428,0,818,2112
"A0A0D9S0K3","O00512",99.369,1417,1426,9,0,0,1424,99.86,1,1426,1426,100,100,1,1426,1426,0,2764,7164
"A0A0D9S0K4","Q86WJ1",98,882,900,15,2,3,891,99,1,900,900,100,100,1,897,897,0,1806,4679
"A0A0D9S0K5","O60774",48.708,264,542,261,5,17,389,71.77,4,533,533,99,99,3,539,539,0,582,1499
"A0A0D9S0K6","O43741",99.632,271,272,1,0,0,271,99.63,1,272,272,100,100,1,272,272,0,562,1448
"A0A0D9S0K7","Q8N660",69.634,133,191,58,0,0,147,76.96,1,191,191,100,100,347,537,670,2.69e-75,238,607
"A0A0D9S0K8","P05455",89.5,358,400,35,3,7,369,92.25,1,393,393,100,100,1,400,408,0,706,1823
"A0A0D9S0K9","P11465",66.269,222,335,111,1,2,264,78.81,23,355,355,94,94,1,335,335,1.55e-162,457,1176
"A0A0D9S0L0","Q01523",78.723,74,94,20,0,0,77,81.91,1,94,94,100,100,1,94,94,1.48e-46,144,362
"A0A0D9S0L1","P16619",91.398,85,93,8,0,0,87,93.55,1,93,93,100,100,1,93,93,1.37e-59,176,447
"A0A0D9S0L2","Q6UXG8",85.903,390,454,62,2,2,406,89.43,1,453,453,100,100,70,522,535,0,754,1947
"A0A0D9S0L3","Q9H7X7",75.912,104,137,31,2,2,110,80.29,1,136,136,100,100,1,136,185,2.25e-69,206,524
"A0A0D9S0L4","P13236",95.313,61,64,3,0,0,63,98.44,1,64,64,100,100,1,64,92,1.38e-39,124,312
"A0A0D9S0L5","P57052",93.59,146,156,10,0,0,151,96.79,1,156,167,93,93,115,270,281,1.04e-106,306,783
"A0A0D9S0L6","Q9NYZ1",97.044,197,203,6,0,0,201,99.01,1,203,203,100,100,3,205,205,5.9e-148,409,1050
"A0A0D9S0L7","Q8N6C8",85.855,261,304,42,1,1,275,90.46,18,320,334,93,91,118,421,439,0,525,1352
"A0A0D9S0L8","Q9UH17",80.952,119,147,28,0,0,127,86.39,1,147,209,70,70,193,339,382,9.16e-78,237,605
"A0A0D9S0L9","Q9Y3M8",50,441,882,381,25,60,580,65.76,1,860,860,100,100,101,944,1113,0,730,1885
"A0A0D9S0M0","Q8IVF1",88.623,779,879,96,4,4,805,91.58,1,876,876,100,100,1,878,878,0,1419,3673
"A0A0D9S0M1","Q86YR6",82.021,479,584,104,1,1,523,89.55,1,583,583,100,100,1,584,584,0,981,2537
"A0A0D9S0M2","Q6UXE8",83.836,389,464,68,2,7,415,89.44,2,458,459,99,99,2,465,466,0,775,2000
"A0A0D9S0M3","Q9Y6F7",78.571,143,182,28,2,11,161,88.46,147,328,328,100,55,371,541,541,1.27e-99,303,776
"A0A0D9S0M4","Q16674",96.947,127,131,4,0,0,128,97.71,25,155,155,85,85,1,131,131,4.5e-91,260,664
"A0A0D9S0M5","Q8NB90",100,111,111,0,0,0,111,100,1,111,111,100,100,783,893,893,4.71e-73,232,591
"A0A0D9S0M6","Q16798",99.338,600,604,4,0,0,601,99.5,1,604,604,100,100,1,604,604,0,1250,3234
"A0A0D9S0M7","P61018",99.531,212,213,1,0,0,212,99.53,1,213,213,100,100,1,213,213,2.21e-160,441,1133
"A0A0D9S0M8","Q9C0A0",97.63,1277,1308,31,0,0,1293,98.85,1,1308,1308,100,100,1,1308,1308,0,2668,6916
"A0A0D9S0M9","Q9ULJ7",99.02,1415,1429,14,0,0,1423,99.58,1,1429,1429,100,100,1,1429,1429,0,2939,7620
"A0A0D9S0N0","Q6ZV73",96.506,1381,1431,49,1,1,1412,98.67,1,1431,1431,100,100,1,1430,1430,0,2868,7435
"A0A0D9S0N1","Q96KS0",98.526,401,407,4,1,2,401,98.53,1,405,405,100,100,1,407,407,0,811,2095
"A0A0D9S0N2","O00144",49.631,269,542,222,7,51,357,65.87,15,516,575,87,87,19,549,591,0,537,1384
"A0A0D9S0N3","Q6V0I7",98.407,4571,4645,72,1,2,4611,99.27,19,4663,4663,99,99,339,4981,4981,0,9426,24460
"A0A0D9S0N4","Q7L1V2",97.623,534,547,13,0,0,537,98.17,1,547,547,100,100,1,547,547,0,1075,2780
"A0A0D9S0N5","P11509",93.32,461,494,33,0,0,480,97.17,1,494,494,100,100,1,494,494,0,961,2484
"A0A0D9S0N6","Q9HBM0",97.763,437,447,10,0,0,440,98.43,1,447,447,100,100,333,779,779,0,890,2300
"A0A0D9S0N7","Q86UB9",99.127,454,458,4,0,0,455,99.34,1,458,458,100,100,1,458,458,0,939,2428
"A0A0D9S0N8","Q86Y91",90.972,786,864,57,3,21,805,93.17,5,859,859,99,99,1,852,852,0,1556,4028
"A0A0D9S0N9","Q5RL73",79.412,270,340,65,4,5,296,87.06,1,335,370,91,91,1,340,367,0,528,1359
"A0A0D9S0P0","P14136",99.074,428,432,4,0,0,430,99.54,1,432,432,100,100,1,432,432,0,858,2216
"A0A0D9S0P1","Q9ULD6",95.648,901,942,20,1,21,910,96.6,1,921,921,100,100,1,942,942,0,1841,4768
"A0A0D9S0P2","A8MT33",93.388,226,242,15,1,1,232,95.87,1,242,243,99,99,1,241,242,4.66e-147,409,1052
"A0A0D9S0P3","P57729",99.526,210,211,1,0,0,211,100,1,211,211,100,100,1,211,211,5.86e-161,442,1137
"A0A0D9S0P4","P53634",95.68,443,463,20,0,0,452,97.62,1,463,463,100,100,1,463,463,0,917,2369
"A0A0D9S0P5","Q9H0C2",99.048,312,315,3,0,0,313,99.37,1,315,315,100,100,1,315,315,0,637,1644
"A0A0D9S0P6","Q8IW40",95.455,231,242,11,0,0,234,96.69,1,242,242,100,100,1,242,242,5.95e-158,437,1124
"A0A0D9S0P7","Q13255",55.196,409,741,246,10,86,500,67.48,1,718,729,98,98,410,1087,1194,0,784,2024
"A0A0D9S0P8","O95757",98.333,826,840,13,1,1,830,98.81,1,840,840,100,100,1,839,839,0,1716,4444
"A0A0D9S0P9","Q15029",99.897,971,972,1,0,0,972,100,1,972,972,100,100,1,972,972,0,2004,5192
"A0A0D9S0Q0","P50579",94.351,451,478,5,1,22,452,94.56,1,456,456,100,100,1,478,478,0,928,2399
"A0A0D9S0Q1","P14679",95.761,384,401,17,0,0,393,98,1,401,401,100,100,1,401,529,0,816,2107
"A0A0D9S0Q2","Q16696",87.149,434,498,60,2,4,452,90.76,1,498,498,100,100,1,494,494,0,857,2213
"A0A0D9S0Q3","Q9H0E7",94.67,675,713,37,1,1,691,96.91,1,713,713,100,100,1,712,712,0,1386,3587
"A0A0D9S0Q4","P10632",50.204,246,490,243,1,1,339,69.18,1,490,491,99,99,1,489,490,0,516,1330
"A0A0D9S0Q5","Q9P298",94.949,94,99,5,0,0,96,96.97,1,99,99,100,100,1,99,99,2.11e-67,196,499
"A0A0D9S0Q6","Q9HB63",97.771,614,628,14,0,0,622,99.04,1,628,628,100,100,1,628,628,0,1287,3331
"A0A0D9S0Q7","O75078",98.57,758,769,11,0,0,761,98.96,1,769,769,100,100,1,769,769,0,1559,4036
"A0A0D9S0Q8","P62306",100,86,86,0,0,0,86,100,38,123,123,70,70,1,86,86,1.05e-59,177,450
"A0A0D9S0Q9","O00444",96.907,940,970,30,0,0,959,98.87,1,970,970,100,100,1,970,970,0,1970,5104
"A0A0D9S0R0","Q8NFT6",92.744,409,441,28,1,4,418,94.78,1,441,441,100,100,1,437,615,0,787,2033
"A0A0D9S0R1","Q8TE60",97.547,1193,1223,28,1,2,1207,98.69,1,1223,1223,100,100,1,1221,1221,0,2482,6432
"A0A0D9S0R2","Q8NHS3",95.36,411,431,20,0,0,424,98.38,1,431,431,100,100,88,518,518,0,825,2130
"A0A0D9S0R3","P0C024",95.798,228,238,10,0,0,232,97.48,1,238,238,100,100,1,238,238,2.76e-171,470,1210
"A0A0D9S0R4","Q9NPH5",97.582,565,579,12,2,2,570,98.45,1,578,578,100,100,1,578,578,0,1169,3024
"A0A0D9S0R5","Q0P651",100,148,148,0,0,0,148,100,26,173,176,84,84,1,148,414,8.42e-109,316,810
"A0A0D9S0R6","Q96MW1",96.46,218,226,6,1,2,222,98.23,1,226,226,100,100,1,224,224,7.57e-155,428,1100
"A0A0D9S0R7","P11509",58.871,292,496,202,1,2,385,77.62,1,496,496,100,100,1,494,494,0,629,1622
"A0A0D9S0R8","Q9HCJ6",99.523,417,419,2,0,0,417,99.52,1,419,419,100,100,1,419,419,0,857,2214
"A0A0D9S0R9","Q9Y3Q0",70.49,504,715,209,1,2,597,83.5,2,714,715,99,99,25,739,740,0,1080,2794
"A0A0D9S0S0","Q0P651",84.946,237,279,8,1,34,240,86.02,1,279,295,95,95,170,414,414,7.33e-168,471,1212
"A0A0D9S0S1","Q502W7",92.007,518,563,45,0,0,535,95.03,1,563,563,100,100,1,563,563,0,1046,2705
"A0A0D9S0S2","A2RUB1",96.335,920,955,32,2,3,935,97.91,1,955,955,100,100,1,952,952,0,1927,4991
"A0A0D9S0S3","Q96NU7",97.418,415,426,11,0,0,421,98.83,1,426,426,100,100,1,426,426,0,858,2216
"A0A0D9S0S4","Q9UKJ3",98.469,1479,1502,22,1,1,1486,98.93,1,1501,1501,100,100,1,1502,1502,0,2989,7750
"A0A0D9S0S5","O75596",95.408,187,196,9,0,0,192,97.96,1,196,196,100,100,1,196,197,9.34e-141,390,1001
"A0A0D9S0S6","I1YAP6",93.111,419,450,31,0,0,434,96.44,1,450,450,100,100,1,450,450,0,880,2274
"A0A0D9S0S7","P42357",99.007,399,403,4,0,0,402,99.75,1,403,469,86,86,209,611,657,0,820,2117
"A0A0D9S0S8","Q9NZC7",98.295,346,352,6,0,0,350,99.43,1,352,352,100,100,1,352,414,0,732,1889
"A0A0D9S0S9","A6NLI5",88.027,397,451,52,2,2,415,92.02,1,450,450,100,100,1,450,450,0,814,2102
"A0A0D9S0T0","Q8TF09",100,96,96,0,0,0,96,100,1,96,96,100,100,1,96,96,1.77e-68,199,506
"A0A0D9S0T1","P09960",98.363,601,611,10,0,0,606,99.18,1,611,611,100,100,1,611,611,0,1258,3254
"A0A0D9S0T2","Q8N8U2",98.611,355,360,5,0,0,358,99.44,1,360,360,100,100,147,506,506,0,738,1906
"A0A0D9S0T3","A6NI03",63.964,71,111,40,0,0,87,78.38,12,122,178,62,62,135,245,449,4.37e-42,145,367
"A0A0D9S0T4","Q9NRP2",87.342,69,79,10,0,0,74,93.67,1,79,79,100,100,1,79,79,3.18e-48,146,369
"A0A0D9S0T5","Q9BSJ1",88.863,383,431,47,1,1,397,92.11,1,431,431,100,100,1,430,452,0,771,1990
"A0A0D9S0T6","P41970",99.017,403,407,4,0,0,405,99.51,1,407,407,100,100,1,407,407,0,806,2081
"A0A0D9S0T7","Q3C1V9",75.385,49,65,16,0,0,54,83.08,80,144,179,36,36,241,305,767,4.25e-26,103,257
"A0A0D9S0T8","Q96H22",97.05,329,339,10,0,0,333,98.23,1,339,339,100,100,1,339,339,0,688,1775
"A0A0D9S0T9","Q00537",99.809,522,523,1,0,0,523,100,1,523,523,100,100,1,523,523,0,1079,2790
"A0A0D9S0U0","O43313",97.365,702,721,19,0,0,712,98.75,1,721,721,100,100,103,823,823,0,1451,3757
"A0A0D9S0U1","Q659C4",97.162,890,916,24,1,2,901,98.36,1,916,916,100,100,1,914,914,0,1839,4764
"A0A0D9S0U2","Q6P387",86.614,330,381,46,1,5,348,91.34,1,376,409,92,92,1,381,395,0,665,1716
"A0A0D9S0U3","Q96BQ3",87.389,395,452,43,2,14,414,91.59,1,444,444,100,100,1,446,446,0,810,2092
"A0A0D9S0U4","Q96N23",97.548,358,367,9,0,0,363,98.91,1,367,369,99,99,86,452,3096,0,757,1954
"A0A0D9S0U5","O15173",97.309,217,223,6,0,0,219,98.21,25,247,247,90,90,1,223,223,3.43e-156,432,1111
"A0A0D9S0U6","A6NDI0",89.381,404,452,48,0,0,421,93.14,1,452,452,100,100,1,452,452,0,823,2127
"A0A0D9S0U7","Q9NQC1",48.953,421,860,348,24,91,527,61.28,2,843,843,99,99,4,790,790,0,704,1816
"A0A0D9S0U8","P08514",97.305,1011,1039,28,0,0,1020,98.17,1,1039,1039,100,100,1,1039,1039,0,2060,5337
"A0A0D9S0U9","P11509",91.952,457,497,37,1,3,475,95.57,1,497,497,100,100,1,494,494,0,943,2437
"A0A0D9S0V0","P23434",96.532,167,173,6,0,0,168,97.11,1,173,173,100,100,1,173,173,5.34e-121,338,866
"A0A0D9S0V1","A8MVW0",99.096,658,664,6,0,0,661,99.55,90,753,753,88,88,40,703,826,0,1316,3406
"A0A0D9S0V2","Q96NL6",96.589,623,645,22,0,0,639,99.07,1,645,668,97,97,24,668,688,0,1246,3225
"A0A0D9S0V3","P28799",94.266,559,593,34,0,0,569,95.95,13,605,605,98,98,1,593,593,0,1120,2898
"A0A0D9S0V4","Q8N1A6",96.482,192,199,7,0,0,196,98.49,1,199,199,100,100,1,199,199,2.74e-144,399,1025
"A0A0D9S0V5","Q96SQ9",78.125,400,512,104,4,8,426,83.2,1,512,512,100,100,1,504,504,0,696,1796
"A0A0D9S0V6","A6NLI5",88.419,397,449,51,1,1,415,92.43,1,448,449,99,99,1,449,450,0,820,2118
"A0A0D9S0V7","O14917",41.144,446,1084,514,23,124,636,58.67,9,1038,1040,99,99,10,1023,1159,0,749,1935
"A0A0D9S0V8","Q9BZJ4",97.486,349,358,9,0,0,351,98.04,1,358,359,99,99,1,358,359,0,711,1834
"A0A0D9S0V9","Q96N23",96.581,1497,1550,51,1,2,1522,98.19,1,1548,1548,100,100,1547,3096,3096,0,3078,7979
"A0A0D9S0W0","O14917",36.501,434,1189,614,32,141,642,53.99,28,1132,1134,97,97,19,1150,1159,0,635,1639
"A0A0D9S0W1","Q12866",42.78,394,921,429,27,98,539,58.52,27,890,894,97,97,81,960,999,0,670,1729
"A0A0D9S0W2","Q59EK9",98.879,441,446,0,1,5,441,98.88,1,441,441,100,100,1,446,446,0,903,2333
"A0A0D9S0W4","Q9UPY5",98.603,494,501,7,0,0,500,99.8,1,501,501,100,100,1,501,501,0,1000,2586
"A0A0D9S0W5","Q8NHV4",97.727,645,660,15,0,0,653,98.94,1,660,660,100,100,1,660,660,0,1333,3451
"A0A0D9S0W6","C9J1S8",86.504,391,452,61,0,0,416,92.04,1,452,452,100,100,1,452,452,0,809,2090
